,ID,Charge,Pickup Lon,Pickup Lat,Dropoff Lon,Dropoff Lat,Passenger Count,Date Formatted Final,Temp (F),Humidity %,Description,Temp Summary
505,19342336,16.83,-73.981187,40.753374,-73.952838,40.733205,1,1413928652,63.03,70,Rain,60-79
506,38444283,6.5,-73.997155,40.721442,-73.99505699999997,40.72066,2,1383973260,42.69,45,Clear,40-59
507,38444283,6.5,-73.997155,40.721442,-73.99505699999997,40.72066,2,1383973260,41.49,38,Clear,40-59
508,49406949,22.0,-74.00524200000002,40.721442,-74.000312,40.75337,1,1352231160,42.69,45,Clear,40-59
509,49406949,22.0,-74.00524200000002,40.721442,-74.000312,40.75337,1,1352231160,41.49,38,Clear,40-59
510,44370744,24.1,-73.966227,40.76809,-73.99584,40.691464,1,1285675388,69.33,90,Haze,60-79
511,42712633,7.5,-73.95333099365234,40.767539978027344,-73.97090148925781,40.7830696105957,1,1433277740,54.07,90,Rain,40-59
512,37274695,5.7,-73.99964200000002,40.743322,-74.008065,40.738985,1,1233270900,32.45,50,Clear,20-39
513,10950193,7.7,-73.980094,40.753387,-73.981493,40.764413,1,1322769136,48.65,48,Clear,40-59
514,1100971,13.0,-73.99202728271484,40.74903106689453,-73.96904754638672,40.75210571289063,1,1424964658,23.4,47,Snow,20-39
515,30854207,23.7,-74.006185,40.733482,-73.94103299999998,40.844252,1,1325219760,38.07,58,Clouds,20-39
516,27507836,7.5,-73.973947,40.77912,-73.96599,40.767672,1,1388869560,25.43,38,Clear,20-39
517,49281937,13.5,-73.98979949951173,40.77078628540039,-73.98782348632812,40.74493408203125,1,1433146671,57.25,90,Rain,40-59
518,27986764,7.3,-73.991862,40.7311,-74.009417,40.70952800000001,1,1256196360,56.16,76,Fog,40-59
519,18417151,4.1,-73.955478,40.773522,-73.95363,40.767137,1,1307661240,72.9,73,Mist,60-79
520,44874461,21.5,-74.010909,40.729142,-73.983744,40.739113,1,1377810275,78.8,61,Rain,60-79
521,10069340,16.1,-73.955179,40.804757,-73.984911,40.751201,1,1321800988,60.33,70,Clouds,60-79
522,2720082,10.5,-73.9954833984375,40.739173889160156,-74.00767517089844,40.743064880371094,1,1423399353,35.26,80,Haze,20-39
523,4065099,57.33,-73.77672,40.645481,-73.963162,40.757901,1,1379999882,53.08,68,Clear,40-59
524,30201875,7.3,-73.99089000000002,40.730407,-74.00794499999998,40.727404,2,1334760603,57.16,38,Clear,40-59
525,44707022,7.3,-73.971574,40.762263,-73.951313,40.785933,1,1281382282,86.04,55,Clear,80-99
526,51636466,11.5,-73.99363000000002,40.77046,-73.97763,40.75394,1,1415832600,55.9,47,Clear,40-59
527,40299905,11.7,-74.00192,40.733742,-73.971305,40.693223,5,1263752040,36.46,91,Rain,20-39
528,33454173,9.0,-74.003559,40.748429,-73.990065,40.766958,4,1388257919,53.44,33,Clear,40-59
529,46364018,5.3,-73.986723,40.739327,-73.971847,40.754448,1,1254649500,61.05,94,Mist,60-79
530,53397491,12.1,-73.975627,40.755145,-73.974967,40.73281,1,1259677980,39.63,59,Clouds,20-39
531,7038251,8.5,-74.00603199999998,40.735735,-74.004225,40.716732,1,1365720120,50.79,79,Clouds,40-59
532,31816360,10.5,-73.988879,40.748164,-73.97945899999998,40.784011,1,1406437882,74.03,77,Clear,60-79
533,1271673,24.5,-73.95352935791014,40.681655883789055,-73.87542724609375,40.702430725097656,1,1431421608,68.18,89,Mist,60-79
534,9532343,45.0,-73.97753900000002,40.758029,-74.036556,40.747577,1,1323226967,55.9,94,Mist,40-59
535,15205391,9.7,-73.983971,40.755019,-73.99589499999998,40.733005,1,1245366066,63.19,96,Mist,60-79
